trip,mark,length,weight,species,year,site,river
1,0,294.64,272.1,RBT,2006,Vig,Ruby
1,0,279.4,240.355,RBT,2006,Vig,Ruby
1,0,294.64,321.985,RBT,2006,Vig,Ruby
1,0,292.1,258.495,RBT,2006,Vig,Ruby
1,0,309.88,326.52,RBT,2006,Vig,Ruby
1,0,281.94,231.285,RBT,2006,Vig,Ruby
1,0,233.68,131.515,RBT,2006,Vig,Ruby
1,0,335.28,435.36,RBT,2006,Vig,Ruby
1,0,358.14,448.965,RBT,2006,Vig,Ruby
1,0,353.06,444.43,RBT,2006,Vig,Ruby
1,0,459.74,866.185,RBT,2006,Vig,Ruby
1,0,355.6,521.525,RBT,2006,Vig,Ruby
1,0,350.52,512.455,RBT,2006,Vig,Ruby
1,0,332.74,444.43,RBT,2006,Vig,Ruby
1,0,248.92,158.725,RBT,2006,Vig,Ruby
1,0,312.42,335.59,RBT,2006,Vig,Ruby
1,0,294.64,258.495,RBT,2006,Vig,Ruby
1,0,281.94,244.89,RBT,2006,Vig,Ruby
1,0,261.62,185.935,RBT,2006,Vig,Ruby
1,0,256.54,195.005,RBT,2006,Vig,Ruby
1,0,287.02,240.355,RBT,2006,Vig,Ruby
1,0,271.78,190.47,RBT,2006,Vig,Ruby
1,0,294.64,272.1,RBT,2006,Vig,Ruby
1,0,281.94,204.075,RBT,2006,Vig,Ruby
1,0,284.48,249.425,RBT,2006,Vig,Ruby
1,0,218.44,122.445,RBT,2006,Vig,Ruby
1,0,302.26,294.775,RBT,2006,Vig,Ruby
1,0,264.16,190.47,RBT,2006,Vig,Ruby
1,0,200.66,86.165,RBT,2006,Vig,Ruby
1,0,327.66,317.45,RBT,2006,Vig,Ruby
1,0,269.24,208.61,RBT,2006,Vig,Ruby
1,0,193.04,72.56,RBT,2006,Vig,Ruby
1,0,185.42,58.955,RBT,2006,Vig,Ruby
1,0,165.1,45.35,RBT,2006,Vig,Ruby
1,0,205.74,68.025,RBT,2006,Vig,Ruby
1,0,175.26,45.35,RBT,2006,Vig,Ruby
1,0,205.74,77.095,RBT,2006,Vig,Ruby
1,0,226.06,95.235,RBT,2006,Vig,Ruby
1,0,172.72,40.815,RBT,2006,Vig,Ruby
1,0,175.26,49.885,RBT,2006,Vig,Ruby
1,0,170.18,40.815,RBT,2006,Vig,Ruby
1,0,208.28,81.63,RBT,2006,Vig,Ruby
1,0,187.96,49.885,RBT,2006,Vig,Ruby
1,0,233.68,113.375,RBT,2006,Vig,Ruby
1,0,157.48,36.28,RBT,2006,Vig,Ruby
1,0,198.12,58.955,RBT,2006,Vig,Ruby
1,0,165.1,40.815,RBT,2006,Vig,Ruby
1,0,175.26,45.35,RBT,2006,Vig,Ruby
1,0,157.48,36.28,RBT,2006,Vig,Ruby
1,0,175.26,40.815,RBT,2006,Vig,Ruby
1,0,152.4,27.21,RBT,2006,Vig,Ruby
1,0,142.24,22.675,RBT,2006,Vig,Ruby
1,0,165.1,40.815,RBT,2006,Vig,Ruby
1,0,137.16,18.14,RBT,2006,Vig,Ruby
1,0,129.54,18.14,RBT,2006,Vig,Ruby
1,0,127,13.605,RBT,2006,Vig,Ruby
1,0,256.54,158.725,RBT,2006,Vig,Ruby
1,0,299.72,231.285,RBT,2006,Vig,Ruby
1,0,281.94,276.635,RBT,2006,Vig,Ruby
1,0,325.12,317.45,RBT,2006,Vig,Ruby
1,0,294.64,244.89,RBT,2006,Vig,Ruby
1,0,347.98,340.125,RBT,2006,Vig,Ruby
1,0,284.48,208.61,RBT,2006,Vig,Ruby
1,0,360.68,394.545,RBT,2006,Vig,Ruby
1,0,426.72,666.645,RBT,2006,Vig,Ruby
1,0,314.96,299.31,RBT,2006,Vig,Ruby
1,0,276.86,208.61,RBT,2006,Vig,Ruby
1,0,401.32,607.69,RBT,2006,Vig,Ruby
1,0,403.86,671.18,RBT,2006,Vig,Ruby
1,0,355.6,498.85,RBT,2006,Vig,Ruby
1,0,368.3,512.455,RBT,2006,Vig,Ruby
1,0,383.54,544.2,RBT,2006,Vig,Ruby
1,0,353.06,480.71,RBT,2006,Vig,Ruby
1,0,358.14,462.57,RBT,2006,Vig,Ruby
1,0,304.8,235.82,RBT,2006,Vig,Ruby
1,0,330.2,321.985,RBT,2006,Vig,Ruby
1,0,325.12,353.73,RBT,2006,Vig,Ruby
1,0,307.34,281.17,RBT,2006,Vig,Ruby
1,0,312.42,281.17,RBT,2006,Vig,Ruby
1,0,299.72,290.24,RBT,2006,Vig,Ruby
1,0,299.72,231.285,RBT,2006,Vig,Ruby
1,0,302.26,281.17,RBT,2006,Vig,Ruby
1,0,322.58,340.125,RBT,2006,Vig,Ruby
1,0,271.78,195.005,RBT,2006,Vig,Ruby
1,0,251.46,145.12,RBT,2006,Vig,Ruby
1,0,185.42,63.49,RBT,2006,Vig,Ruby
1,0,203.2,77.095,RBT,2006,Vig,Ruby
1,0,180.34,58.955,RBT,2006,Vig,Ruby
1,0,177.8,54.42,RBT,2006,Vig,Ruby
1,0,172.72,49.885,RBT,2006,Vig,Ruby
1,0,170.18,45.35,RBT,2006,Vig,Ruby
1,0,160.02,40.815,RBT,2006,Vig,Ruby
1,0,177.8,54.42,RBT,2006,Vig,Ruby
1,0,147.32,27.21,RBT,2006,Vig,Ruby
1,0,167.64,45.35,RBT,2006,Vig,Ruby
2,0,226.06,113.375,RBT,2006,Vig,Ruby
2,1,276.86,NA,RBT,2006,Vig,Ruby
2,0,233.68,131.515,RBT,2006,Vig,Ruby
2,1,233.68,NA,RBT,2006,Vig,Ruby
2,0,345.44,408.15,RBT,2006,Vig,Ruby
2,0,370.84,521.525,RBT,2006,Vig,Ruby
2,0,368.3,589.55,RBT,2006,Vig,Ruby
2,0,294.64,303.845,RBT,2006,Vig,Ruby
2,0,254,167.795,RBT,2006,Vig,Ruby
2,0,241.3,185.935,RBT,2006,Vig,Ruby
2,1,226.06,NA,RBT,2006,Vig,Ruby
2,1,187.96,NA,RBT,2006,Vig,Ruby
2,1,251.46,NA,RBT,2006,Vig,Ruby
2,1,231.14,NA,RBT,2006,Vig,Ruby
2,0,246.38,136.05,RBT,2006,Vig,Ruby
2,1,264.16,NA,RBT,2006,Vig,Ruby
2,1,294.64,NA,RBT,2006,Vig,Ruby
2,0,182.88,58.955,RBT,2006,Vig,Ruby
2,1,309.88,NA,RBT,2006,Vig,Ruby
2,1,289.56,NA,RBT,2006,Vig,Ruby
2,1,203.2,NA,RBT,2006,Vig,Ruby
2,1,254,NA,RBT,2006,Vig,Ruby
2,1,297.18,NA,RBT,2006,Vig,Ruby
2,1,190.5,NA,RBT,2006,Vig,Ruby
2,1,383.54,NA,RBT,2006,Vig,Ruby
2,1,228.6,NA,RBT,2006,Vig,Ruby
2,0,203.2,72.56,RBT,2006,Vig,Ruby
2,1,190.5,NA,RBT,2006,Vig,Ruby
2,1,312.42,NA,RBT,2006,Vig,Ruby
2,0,160.02,40.815,RBT,2006,Vig,Ruby
2,1,149.86,NA,RBT,2006,Vig,Ruby
2,0,238.76,145.12,RBT,2006,Vig,Ruby
2,0,220.98,99.77,RBT,2006,Vig,Ruby
2,0,162.56,49.885,RBT,2006,Vig,Ruby
2,0,147.32,40.815,RBT,2006,Vig,Ruby
2,1,322.58,NA,RBT,2006,Vig,Ruby
2,0,142.24,45.35,RBT,2006,Vig,Ruby
2,1,274.32,NA,RBT,2006,Vig,Ruby
2,0,228.6,140.585,RBT,2006,Vig,Ruby
2,1,314.96,NA,RBT,2006,Vig,Ruby
2,1,160.02,NA,RBT,2006,Vig,Ruby
2,0,185.42,72.56,RBT,2006,Vig,Ruby
2,0,147.32,36.28,RBT,2006,Vig,Ruby
2,1,152.4,NA,RBT,2006,Vig,Ruby
2,0,152.4,45.35,RBT,2006,Vig,Ruby
2,0,154.94,54.42,RBT,2006,Vig,Ruby
2,0,172.72,68.025,RBT,2006,Vig,Ruby
2,1,355.6,NA,RBT,2006,Vig,Ruby
2,1,345.44,NA,RBT,2006,Vig,Ruby
2,0,368.3,603.155,RBT,2006,Vig,Ruby
2,0,345.44,412.685,RBT,2006,Vig,Ruby
2,1,441.96,NA,RBT,2006,Vig,Ruby
2,1,459.74,NA,RBT,2006,Vig,Ruby
2,0,274.32,213.145,RBT,2006,Vig,Ruby
2,0,248.92,145.12,RBT,2006,Vig,Ruby
2,1,335.28,NA,RBT,2006,Vig,Ruby
2,0,365.76,594.085,RBT,2006,Vig,Ruby
2,1,297.18,NA,RBT,2006,Vig,Ruby
2,1,248.92,NA,RBT,2006,Vig,Ruby
2,1,368.3,NA,RBT,2006,Vig,Ruby
2,1,198.12,NA,RBT,2006,Vig,Ruby
2,1,434.34,NA,RBT,2006,Vig,Ruby
2,1,337.82,NA,RBT,2006,Vig,Ruby
2,0,266.7,185.935,RBT,2006,Vig,Ruby
2,1,261.62,NA,RBT,2006,Vig,Ruby
2,0,238.76,149.655,RBT,2006,Vig,Ruby
2,0,259.08,204.075,RBT,2006,Vig,Ruby
2,1,205.74,NA,RBT,2006,Vig,Ruby
2,1,185.42,NA,RBT,2006,Vig,Ruby
2,1,185.42,NA,RBT,2006,Vig,Ruby
2,1,269.24,NA,RBT,2006,Vig,Ruby
2,0,223.52,99.77,RBT,2006,Vig,Ruby
2,1,134.62,NA,RBT,2006,Vig,Ruby
2,1,256.54,NA,RBT,2006,Vig,Ruby
2,1,388.62,NA,RBT,2006,Vig,Ruby
2,0,375.92,575.945,RBT,2006,Vig,Ruby
2,1,317.5,NA,RBT,2006,Vig,Ruby
2,0,238.76,126.98,RBT,2006,Vig,Ruby
2,1,233.68,NA,RBT,2006,Vig,Ruby
2,1,226.06,NA,RBT,2006,Vig,Ruby
2,1,299.72,NA,RBT,2006,Vig,Ruby
2,0,254,190.47,RBT,2006,Vig,Ruby
2,1,307.34,NA,RBT,2006,Vig,Ruby
2,1,228.6,NA,RBT,2006,Vig,Ruby
2,0,421.64,825.37,RBT,2006,Vig,Ruby
2,1,439.42,NA,RBT,2006,Vig,Ruby
2,1,347.98,NA,RBT,2006,Vig,Ruby
2,1,355.6,NA,RBT,2006,Vig,Ruby
2,1,269.24,NA,RBT,2006,Vig,Ruby
2,0,294.64,263.03,RBT,2006,Vig,Ruby
2,1,170.18,NA,RBT,2006,Vig,Ruby
2,1,281.94,NA,RBT,2006,Vig,Ruby
2,1,152.4,NA,RBT,2006,Vig,Ruby
2,1,276.86,NA,RBT,2006,Vig,Ruby
2,1,325.12,NA,RBT,2006,Vig,Ruby
2,1,170.18,NA,RBT,2006,Vig,Ruby
2,1,281.94,NA,RBT,2006,Vig,Ruby
2,0,248.92,136.05,RBT,2006,Vig,Ruby
2,1,200.66,NA,RBT,2006,Vig,Ruby
2,0,271.78,195.005,RBT,2006,Vig,Ruby
2,0,281.94,204.075,RBT,2006,Vig,Ruby
2,0,185.42,63.49,RBT,2006,Vig,Ruby
2,1,241.3,NA,RBT,2006,Vig,Ruby
2,0,198.12,63.49,RBT,2006,Vig,Ruby
2,1,182.88,NA,RBT,2006,Vig,Ruby
2,0,165.1,36.28,RBT,2006,Vig,Ruby
2,0,185.42,58.955,RBT,2006,Vig,Ruby
2,1,172.72,NA,RBT,2006,Vig,Ruby
2,1,170.18,NA,RBT,2006,Vig,Ruby
2,0,139.7,27.21,RBT,2006,Vig,Ruby
2,1,165.1,NA,RBT,2006,Vig,Ruby
2,0,127,18.14,RBT,2006,Vig,Ruby
2,1,165.1,NA,RBT,2006,Vig,Ruby
2,0,170.18,49.885,RBT,2006,Vig,Ruby
2,0,127,18.14,RBT,2006,Vig,Ruby
2,1,365.76,NA,RBT,2006,Vig,Ruby
2,0,266.7,181.4,RBT,2006,Vig,Ruby
2,1,297.18,NA,RBT,2006,Vig,Ruby
2,0,276.86,235.82,RBT,2006,Vig,Ruby
2,1,350.52,NA,RBT,2006,Vig,Ruby
2,0,419.1,857.115,RBT,2006,Vig,Ruby
2,0,363.22,453.5,RBT,2006,Vig,Ruby
2,1,353.06,NA,RBT,2006,Vig,Ruby
2,0,266.7,190.47,RBT,2006,Vig,Ruby
2,1,320.04,NA,RBT,2006,Vig,Ruby
2,1,320.04,NA,RBT,2006,Vig,Ruby
2,1,355.6,NA,RBT,2006,Vig,Ruby
2,0,292.1,244.89,RBT,2006,Vig,Ruby
2,0,276.86,217.68,RBT,2006,Vig,Ruby
2,1,248.92,NA,RBT,2006,Vig,Ruby
2,1,312.42,NA,RBT,2006,Vig,Ruby
2,1,284.48,NA,RBT,2006,Vig,Ruby
2,1,350.52,NA,RBT,2006,Vig,Ruby
2,1,401.32,NA,RBT,2006,Vig,Ruby
2,0,358.14,471.64,RBT,2006,Vig,Ruby
2,0,381,562.34,RBT,2006,Vig,Ruby
2,0,294.64,244.89,RBT,2006,Vig,Ruby
2,0,292.1,235.82,RBT,2006,Vig,Ruby
2,0,292.1,226.75,RBT,2006,Vig,Ruby
2,0,185.42,54.42,RBT,2006,Vig,Ruby
2,1,302.26,NA,RBT,2006,Vig,Ruby
2,1,276.86,NA,RBT,2006,Vig,Ruby
2,0,350.52,458.035,RBT,2006,Vig,Ruby
2,1,309.88,NA,RBT,2006,Vig,Ruby
2,1,322.58,NA,RBT,2006,Vig,Ruby
2,0,299.72,249.425,RBT,2006,Vig,Ruby
2,0,279.4,204.075,RBT,2006,Vig,Ruby
2,1,355.6,NA,RBT,2006,Vig,Ruby
2,1,297.18,NA,RBT,2006,Vig,Ruby
2,1,401.32,NA,RBT,2006,Vig,Ruby
2,1,340.36,NA,RBT,2006,Vig,Ruby
2,1,256.54,NA,RBT,2006,Vig,Ruby
2,1,246.38,NA,RBT,2006,Vig,Ruby
2,1,264.16,NA,RBT,2006,Vig,Ruby
2,1,330.2,NA,RBT,2006,Vig,Ruby
2,1,302.26,NA,RBT,2006,Vig,Ruby
2,0,264.16,163.26,RBT,2006,Vig,Ruby
2,1,353.06,NA,RBT,2006,Vig,Ruby
2,1,297.18,NA,RBT,2006,Vig,Ruby
2,1,167.64,NA,RBT,2006,Vig,Ruby
2,0,175.26,45.35,RBT,2006,Vig,Ruby
1,0,317.5,326.52,RBT,2007,Can,Ruby
1,0,299.72,321.985,RBT,2007,Can,Ruby
1,0,307.34,340.125,RBT,2007,Can,Ruby
1,0,297.18,281.17,RBT,2007,Can,Ruby
1,0,284.48,249.425,RBT,2007,Can,Ruby
1,0,220.98,117.91,RBT,2007,Can,Ruby
1,0,251.46,226.75,RBT,2007,Can,Ruby
1,0,307.34,299.31,RBT,2007,Can,Ruby
1,0,243.84,158.725,RBT,2007,Can,Ruby
1,0,271.78,181.4,RBT,2007,Can,Ruby
1,0,299.72,272.1,RBT,2007,Can,Ruby
1,0,289.56,235.82,RBT,2007,Can,Ruby
1,0,256.54,176.865,RBT,2007,Can,Ruby
1,0,342.9,444.43,RBT,2007,Can,Ruby
1,0,350.52,453.5,RBT,2007,Can,Ruby
1,0,243.84,226.75,RBT,2007,Can,Ruby
1,0,276.86,235.82,RBT,2007,Can,Ruby
1,0,261.62,190.47,RBT,2007,Can,Ruby
1,0,304.8,294.775,RBT,2007,Can,Ruby
1,0,292.1,272.1,RBT,2007,Can,Ruby
1,0,266.7,204.075,RBT,2007,Can,Ruby
1,0,271.78,208.61,RBT,2007,Can,Ruby
1,0,312.42,312.915,RBT,2007,Can,Ruby
1,0,266.7,204.075,RBT,2007,Can,Ruby
1,0,289.56,231.285,RBT,2007,Can,Ruby
1,0,264.16,176.865,RBT,2007,Can,Ruby
1,0,269.24,204.075,RBT,2007,Can,Ruby
1,0,238.76,149.655,RBT,2007,Can,Ruby
1,0,276.86,226.75,RBT,2007,Can,Ruby
1,0,299.72,253.96,RBT,2007,Can,Ruby
1,0,314.96,317.45,RBT,2007,Can,Ruby
1,0,337.82,371.87,RBT,2007,Can,Ruby
1,0,279.4,226.75,RBT,2007,Can,Ruby
1,0,269.24,190.47,RBT,2007,Can,Ruby
1,0,299.72,276.635,RBT,2007,Can,Ruby
1,0,299.72,281.17,RBT,2007,Can,Ruby
1,0,276.86,240.355,RBT,2007,Can,Ruby
1,0,254,163.26,RBT,2007,Can,Ruby
1,0,269.24,222.215,RBT,2007,Can,Ruby
1,0,312.42,321.985,RBT,2007,Can,Ruby
1,0,299.72,308.38,RBT,2007,Can,Ruby
1,0,307.34,317.45,RBT,2007,Can,Ruby
1,0,299.72,263.03,RBT,2007,Can,Ruby
1,0,269.24,204.075,RBT,2007,Can,Ruby
1,0,299.72,258.495,RBT,2007,Can,Ruby
1,0,274.32,222.215,RBT,2007,Can,Ruby
1,0,271.78,249.425,RBT,2007,Can,Ruby
1,0,254,181.4,RBT,2007,Can,Ruby
1,0,279.4,231.285,RBT,2007,Can,Ruby
1,0,314.96,317.45,RBT,2007,Can,Ruby
1,0,287.02,263.03,RBT,2007,Can,Ruby
1,0,284.48,213.145,RBT,2007,Can,Ruby
1,0,309.88,294.775,RBT,2007,Can,Ruby
1,0,269.24,195.005,RBT,2007,Can,Ruby
1,0,236.22,113.375,RBT,2007,Can,Ruby
1,0,256.54,158.725,RBT,2007,Can,Ruby
1,0,284.48,208.61,RBT,2007,Can,Ruby
1,0,269.24,190.47,RBT,2007,Can,Ruby
1,0,320.04,335.59,RBT,2007,Can,Ruby
1,0,284.48,226.75,RBT,2007,Can,Ruby
1,0,287.02,226.75,RBT,2007,Can,Ruby
1,0,261.62,172.33,RBT,2007,Can,Ruby
1,0,266.7,176.865,RBT,2007,Can,Ruby
1,0,228.6,99.77,RBT,2007,Can,Ruby
1,0,246.38,122.445,RBT,2007,Can,Ruby
1,0,248.92,136.05,RBT,2007,Can,Ruby
1,0,246.38,145.12,RBT,2007,Can,Ruby
1,0,279.4,204.075,RBT,2007,Can,Ruby
1,0,266.7,185.935,RBT,2007,Can,Ruby
1,0,220.98,77.095,RBT,2007,Can,Ruby
1,0,195.58,68.025,RBT,2007,Can,Ruby
1,0,208.28,90.7,RBT,2007,Can,Ruby
1,0,259.08,158.725,RBT,2007,Can,Ruby
1,0,185.42,68.025,RBT,2007,Can,Ruby
1,0,177.8,54.42,RBT,2007,Can,Ruby
1,0,233.68,113.375,RBT,2007,Can,Ruby
1,0,246.38,126.98,RBT,2007,Can,Ruby
1,0,162.56,45.35,RBT,2007,Can,Ruby
1,0,175.26,45.35,RBT,2007,Can,Ruby
1,0,185.42,49.885,RBT,2007,Can,Ruby
1,0,177.8,49.885,RBT,2007,Can,Ruby
1,0,180.34,54.42,RBT,2007,Can,Ruby
1,0,200.66,68.025,RBT,2007,Can,Ruby
1,0,205.74,90.7,RBT,2007,Can,Ruby
1,0,162.56,36.28,RBT,2007,Can,Ruby
1,0,165.1,40.815,RBT,2007,Can,Ruby
1,0,142.24,45.35,RBT,2007,Can,Ruby
1,0,210.82,68.025,RBT,2007,Can,Ruby
1,0,160.02,36.28,RBT,2007,Can,Ruby
1,0,144.78,27.21,RBT,2007,Can,Ruby
1,0,185.42,54.42,RBT,2007,Can,Ruby
1,0,180.34,49.885,RBT,2007,Can,Ruby
1,0,180.34,49.885,RBT,2007,Can,Ruby
1,0,170.18,49.885,RBT,2007,Can,Ruby
1,0,160.02,45.35,RBT,2007,Can,Ruby
1,0,172.72,40.815,RBT,2007,Can,Ruby
1,0,152.4,27.21,RBT,2007,Can,Ruby
1,0,137.16,27.21,RBT,2007,Can,Ruby
1,0,167.64,45.35,RBT,2007,Can,Ruby
1,0,167.64,40.815,RBT,2007,Can,Ruby
1,0,198.12,72.56,RBT,2007,Can,Ruby
1,0,165.1,49.885,RBT,2007,Can,Ruby
1,0,147.32,36.28,RBT,2007,Can,Ruby
1,0,203.2,68.025,RBT,2007,Can,Ruby
1,0,190.5,54.42,RBT,2007,Can,Ruby
1,0,165.1,36.28,RBT,2007,Can,Ruby
1,0,152.4,31.745,RBT,2007,Can,Ruby
1,0,165.1,36.28,RBT,2007,Can,Ruby
1,0,177.8,49.885,RBT,2007,Can,Ruby
1,0,111.76,18.14,RBT,2007,Can,Ruby
1,0,203.2,72.56,RBT,2007,Can,Ruby
1,0,152.4,27.21,RBT,2007,Can,Ruby
1,0,132.08,22.675,RBT,2007,Can,Ruby
1,0,142.24,27.21,RBT,2007,Can,Ruby
1,0,144.78,31.745,RBT,2007,Can,Ruby
1,0,152.4,36.28,RBT,2007,Can,Ruby
1,0,154.94,31.745,RBT,2007,Can,Ruby
1,0,144.78,27.21,RBT,2007,Can,Ruby
1,0,167.64,36.28,RBT,2007,Can,Ruby
1,0,147.32,36.28,RBT,2007,Can,Ruby
1,0,142.24,18.14,RBT,2007,Can,Ruby
1,0,147.32,22.675,RBT,2007,Can,Ruby
1,0,137.16,22.675,RBT,2007,Can,Ruby
1,0,142.24,27.21,RBT,2007,Can,Ruby
1,0,167.64,27.21,RBT,2007,Can,Ruby
1,0,147.32,36.28,RBT,2007,Can,Ruby
1,0,132.08,27.21,RBT,2007,Can,Ruby
1,0,137.16,27.21,RBT,2007,Can,Ruby
1,0,124.46,22.675,RBT,2007,Can,Ruby
1,0,180.34,49.885,RBT,2007,Can,Ruby
1,0,170.18,45.35,RBT,2007,Can,Ruby
1,0,160.02,31.745,RBT,2007,Can,Ruby
1,0,139.7,22.675,RBT,2007,Can,Ruby
1,0,170.18,36.28,RBT,2007,Can,Ruby
1,0,134.62,22.675,RBT,2007,Can,Ruby
1,0,142.24,22.675,RBT,2007,Can,Ruby
1,0,129.54,22.675,RBT,2007,Can,Ruby
1,0,139.7,27.21,RBT,2007,Can,Ruby
1,0,162.56,31.745,RBT,2007,Can,Ruby
1,0,109.22,18.14,RBT,2007,Can,Ruby
1,0,91.44,13.605,RBT,2007,Can,Ruby
1,0,160.02,13.605,RBT,2007,Can,Ruby
1,0,162.56,36.28,RBT,2007,Can,Ruby
1,0,129.54,22.675,RBT,2007,Can,Ruby
1,0,142.24,27.21,RBT,2007,Can,Ruby
1,0,111.76,18.14,RBT,2007,Can,Ruby
1,0,287.02,240.355,RBT,2007,Can,Ruby
1,0,345.44,380.94,RBT,2007,Can,Ruby
1,0,182.88,63.49,RBT,2007,Can,Ruby
1,0,335.28,390.01,RBT,2007,Can,Ruby
1,0,243.84,181.4,RBT,2007,Can,Ruby
1,0,259.08,163.26,RBT,2007,Can,Ruby
1,0,114.3,18.14,RBT,2007,Can,Ruby
1,0,149.86,36.28,RBT,2007,Can,Ruby
1,0,142.24,31.745,RBT,2007,Can,Ruby
1,0,165.1,54.42,RBT,2007,Can,Ruby
1,0,309.88,294.775,RBT,2007,Can,Ruby
1,0,142.24,36.28,RBT,2007,Can,Ruby
1,0,162.56,45.35,RBT,2007,Can,Ruby
1,0,203.2,95.235,RBT,2007,Can,Ruby
1,0,259.08,172.33,RBT,2007,Can,Ruby
1,0,304.8,258.495,RBT,2007,Can,Ruby
1,0,299.72,263.03,RBT,2007,Can,Ruby
1,0,121.92,22.675,RBT,2007,Can,Ruby
1,0,152.4,45.35,RBT,2007,Can,Ruby
1,0,162.56,49.885,RBT,2007,Can,Ruby
1,0,142.24,36.28,RBT,2007,Can,Ruby
1,0,170.18,54.42,RBT,2007,Can,Ruby
1,0,248.92,145.12,RBT,2007,Can,Ruby
1,0,167.64,49.885,RBT,2007,Can,Ruby
1,0,144.78,36.28,RBT,2007,Can,Ruby
1,0,137.16,27.21,RBT,2007,Can,Ruby
1,0,251.46,167.795,RBT,2007,Can,Ruby
1,0,251.46,172.33,RBT,2007,Can,Ruby
1,0,157.48,40.815,RBT,2007,Can,Ruby
1,0,154.94,36.28,RBT,2007,Can,Ruby
1,0,132.08,31.745,RBT,2007,Can,Ruby
1,0,170.18,54.42,RBT,2007,Can,Ruby
1,0,251.46,163.26,RBT,2007,Can,Ruby
1,0,139.7,31.745,RBT,2007,Can,Ruby
1,0,86.36,13.605,RBT,2007,Can,Ruby
1,0,127,27.21,RBT,2007,Can,Ruby
1,0,297.18,226.75,RBT,2007,Can,Ruby
1,0,223.52,113.375,RBT,2007,Can,Ruby
1,0,142.24,31.745,RBT,2007,Can,Ruby
1,0,203.2,90.7,RBT,2007,Can,Ruby
1,0,238.76,145.12,RBT,2007,Can,Ruby
1,0,144.78,36.28,RBT,2007,Can,Ruby
1,0,144.78,36.28,RBT,2007,Can,Ruby
1,0,231.14,117.91,RBT,2007,Can,Ruby
1,0,226.06,136.05,RBT,2007,Can,Ruby
1,0,157.48,45.35,RBT,2007,Can,Ruby
1,0,127,22.675,RBT,2007,Can,Ruby
1,0,132.08,22.675,RBT,2007,Can,Ruby
1,0,165.1,54.42,RBT,2007,Can,Ruby
1,0,152.4,40.815,RBT,2007,Can,Ruby
1,0,322.58,390.01,RBT,2007,Can,Ruby
1,0,129.54,27.21,RBT,2007,Can,Ruby
1,0,147.32,31.745,RBT,2007,Can,Ruby
1,0,114.3,18.14,RBT,2007,Can,Ruby
1,0,254,181.4,RBT,2007,Can,Ruby
1,0,193.04,81.63,RBT,2007,Can,Ruby
1,0,147.32,31.745,RBT,2007,Can,Ruby
1,0,119.38,22.675,RBT,2007,Can,Ruby
1,0,114.3,22.675,RBT,2007,Can,Ruby
1,0,157.48,45.35,RBT,2007,Can,Ruby
1,0,129.54,27.21,RBT,2007,Can,Ruby
1,0,248.92,140.585,RBT,2007,Can,Ruby
1,0,284.48,240.355,RBT,2007,Can,Ruby
1,0,177.8,63.49,RBT,2007,Can,Ruby
1,0,180.34,58.955,RBT,2007,Can,Ruby
1,0,350.52,444.43,RBT,2007,Can,Ruby
1,0,254,163.26,RBT,2007,Can,Ruby
1,0,266.7,185.935,RBT,2007,Can,Ruby
1,0,187.96,77.095,RBT,2007,Can,Ruby
1,0,317.5,317.45,RBT,2007,Can,Ruby
1,0,233.68,145.12,RBT,2007,Can,Ruby
1,0,284.48,263.03,RBT,2007,Can,Ruby
1,0,284.48,240.355,RBT,2007,Can,Ruby
1,0,256.54,190.47,RBT,2007,Can,Ruby
1,0,330.2,344.66,RBT,2007,Can,Ruby
1,0,327.66,340.125,RBT,2007,Can,Ruby
1,0,213.36,113.375,RBT,2007,Can,Ruby
1,0,223.52,126.98,RBT,2007,Can,Ruby
1,0,241.3,158.725,RBT,2007,Can,Ruby
1,0,248.92,163.26,RBT,2007,Can,Ruby
1,0,294.64,244.89,RBT,2007,Can,Ruby
1,0,256.54,226.75,RBT,2007,Can,Ruby
1,0,165.1,49.885,RBT,2007,Can,Ruby
1,0,147.32,36.28,RBT,2007,Can,Ruby
1,0,248.92,181.4,RBT,2007,Can,Ruby
1,0,292.1,249.425,RBT,2007,Can,Ruby
1,0,228.6,136.05,RBT,2007,Can,Ruby
1,0,304.8,281.17,RBT,2007,Can,Ruby
1,0,241.3,145.12,RBT,2007,Can,Ruby
1,0,233.68,154.19,RBT,2007,Can,Ruby
1,0,279.4,226.75,RBT,2007,Can,Ruby
1,0,187.96,81.63,RBT,2007,Can,Ruby
1,0,276.86,244.89,RBT,2007,Can,Ruby
1,0,246.38,172.33,RBT,2007,Can,Ruby
1,0,274.32,208.61,RBT,2007,Can,Ruby
1,0,345.44,408.15,RBT,2007,Can,Ruby
1,0,330.2,380.94,RBT,2007,Can,Ruby
1,0,251.46,190.47,RBT,2007,Can,Ruby
1,0,271.78,226.75,RBT,2007,Can,Ruby
1,0,241.3,154.19,RBT,2007,Can,Ruby
1,0,287.02,235.82,RBT,2007,Can,Ruby
1,0,236.22,145.12,RBT,2007,Can,Ruby
1,0,314.96,362.8,RBT,2007,Can,Ruby
1,0,254,181.4,RBT,2007,Can,Ruby
1,0,309.88,272.1,RBT,2007,Can,Ruby
1,0,177.8,54.42,RBT,2007,Can,Ruby
1,0,228.6,136.05,RBT,2007,Can,Ruby
1,0,254,154.19,RBT,2007,Can,Ruby
1,0,228.6,126.98,RBT,2007,Can,Ruby
1,0,314.96,253.96,RBT,2007,Can,Ruby
